order_id,customer_id,session_id,order_date,num_items,subtotal,discount,total,returned
O00011717,C004182,S00188128,2023-10-26,3,201.14,0.0,201.14,False
O00011718,C004182,S00188154,2023-08-23,3,325.3,0.0,325.3,False
O00011719,C004182,S00188156,2023-12-08,3,282.83,39.01,243.82,False
O00011720,C004182,S00188168,2023-07-26,3,325.61,0.0,325.61,False
O00011721,C004182,S00188173,2023-11-26,3,342.13,25.54,316.59,False
O00011722,C004182,S00188176,2023-10-02,3,187.2,0.0,187.2,False
O00011723,C004183,S00188189,2023-07-04,3,233.58,0.0,233.58,False
O00011724,C004183,S00188197,2023-04-05,3,117.59,0.0,117.59,False
O00011725,C004183,S00188208,2023-12-23,3,292.09,38.48,253.61,False
O00011726,C004183,S00188225,2023-04-26,3,216.36,0.0,216.36,False
O00011727,C004184,S00188242,2023-06-08,1,48.55,0.0,48.55,False
O00011728,C004185,S00188268,2023-08-22,1,64.64,0.0,64.64,False
O00011729,C004187,S00188393,2023-12-18,3,128.32,23.44,104.88,False
O00011730,C004187,S00188394,2023-11-08,3,87.1,14.2,72.9,True
O00011731,C004187,S00188398,2023-12-16,3,274.24,42.33,231.91,False
O00011732,C004188,S00188429,2023-12-17,1,14.65,2.79,11.86,False
O00011733,C004188,S00188434,2023-04-21,1,54.75,0.0,54.75,True
O00011734,C004189,S00188442,2023-08-09,1,30.16,0.0,30.16,False
O00011735,C004191,S00188560,2023-08-06,4,241.47,0.0,241.47,False
O00011736,C004192,S00188574,2023-10-12,3,318.84,0.0,318.84,False
O00011737,C004192,S00188601,2023-06-22,3,377.88,0.0,377.88,False
O00011738,C004193,S00188617,2023-10-18,3,182.56,0.0,182.56,True
O00011739,C004193,S00188621,2023-10-05,3,131.33,0.0,131.33,False
O00011740,C004193,S00188636,2023-11-21,3,344.69,35.46,309.23,False
O00011741,C004194,S00188658,2023-05-16,1,63.37,0.0,63.37,False
O00011742,C004195,S00188689,2023-09-29,3,317.15,0.0,317.15,False
O00011743,C004195,S00188713,2023-10-17,3,205.54,0.0,205.54,False
O00011744,C004196,S00188728,2023-09-29,4,541.99,0.0,541.99,False
O00011745,C004197,S00188745,2023-08-05,3,225.29,0.0,225.29,False
O00011746,C004197,S00188748,2023-08-12,3,170.09,0.0,170.09,False
O00011747,C004197,S00188751,2023-11-18,3,220.65,28.62,192.03,True
O00011748,C004197,S00188753,2023-09-15,3,526.24,0.0,526.24,False
O00011749,C004198,S00188758,2023-09-06,1,22.53,0.0,22.53,False
O00011750,C004198,S00188784,2023-12-06,1,194.15,38.03,156.12,False
O00011751,C004199,S00188796,2023-09-27,1,185.49,0.0,185.49,False
O00011752,C004199,S00188810,2023-09-17,1,13.5,0.0,13.5,False
O00011753,C004200,S00188820,2023-02-27,4,340.7,0.0,340.7,False
O00011754,C004201,S00188855,2023-06-30,1,129.9,0.0,129.9,False
O00011755,C004204,S00188945,2023-06-10,3,351.88,0.0,351.88,False
O00011756,C004204,S00188953,2023-11-28,3,264.32,36.66,227.66,False
O00011757,C004205,S00189048,2023-07-27,1,61.24,0.0,61.24,False
O00011758,C004206,S00189095,2023-06-09,1,45.29,0.0,45.29,False
O00011759,C004208,S00189173,2023-12-03,3,167.14,11.39,155.75,False
O00011760,C004208,S00189177,2023-04-16,3,255.98,0.0,255.98,False
O00011761,C004208,S00189179,2023-03-04,3,242.29,0.0,242.29,True
O00011762,C004208,S00189182,2023-07-21,3,365.94,0.0,365.94,True
O00011763,C004208,S00189185,2023-08-27,3,120.3,0.0,120.3,False
O00011764,C004208,S00189187,2023-03-05,3,213.85,0.0,213.85,False
O00011765,C004208,S00189193,2023-12-19,3,108.1,7.22,100.88,False
O00011766,C004208,S00189196,2023-08-05,3,188.36,0.0,188.36,False
O00011767,C004208,S00189199,2023-09-25,3,332.48,0.0,332.48,False
O00011768,C004208,S00189202,2023-11-05,3,495.15,12.72,482.43,False
O00011769,C004208,S00189203,2023-07-23,3,278.56,0.0,278.56,False
O00011770,C004208,S00189205,2023-06-02,3,156.6,0.0,156.6,False
O00011771,C004209,S00189244,2023-10-21,1,37.22,0.0,37.22,False
O00011772,C004215,S00189512,2023-05-01,3,305.2,0.0,305.2,False
O00011773,C004215,S00189522,2023-03-30,3,203.89,0.0,203.89,False
O00011774,C004215,S00189539,2023-08-18,3,141.63,0.0,141.63,False
O00011775,C004215,S00189544,2023-08-17,3,369.65,0.0,369.65,False
O00011776,C004215,S00189547,2023-07-05,3,429.59,0.0,429.59,True
O00011777,C004215,S00189553,2023-06-29,3,458.28,0.0,458.28,True
O00011778,C004215,S00189557,2023-04-02,3,150.69,0.0,150.69,False
O00011779,C004215,S00189576,2023-08-22,3,191.24,0.0,191.24,False
O00011780,C004215,S00189585,2023-06-25,3,189.99,0.0,189.99,False
O00011781,C004216,S00189589,2023-04-08,3,213.88,0.0,213.88,False
O00011782,C004216,S00189596,2023-04-30,3,233.69,0.0,233.69,False
O00011783,C004216,S00189602,2023-03-04,3,321.71,0.0,321.71,False
O00011784,C004216,S00189626,2023-08-06,3,194.48,0.0,194.48,False
O00011785,C004216,S00189647,2023-07-22,3,423.46,0.0,423.46,False
O00011786,C004217,S00189651,2023-09-14,3,358.16,0.0,358.16,True
O00011787,C004217,S00189677,2023-05-02,3,340.48,0.0,340.48,True
O00011788,C004217,S00189686,2023-09-22,3,458.59,0.0,458.59,False
O00011789,C004217,S00189701,2023-04-26,3,326.68,0.0,326.68,False
O00011790,C004217,S00189702,2023-08-14,3,317.01,0.0,317.01,False
O00011791,C004218,S00189716,2023-04-06,3,229.12,0.0,229.12,True
O00011792,C004218,S00189719,2023-04-14,3,383.45,0.0,383.45,False
O00011793,C004218,S00189727,2023-06-29,3,291.51,0.0,291.51,False
O00011794,C004218,S00189730,2023-11-21,3,233.75,13.57,220.18,False
O00011795,C004218,S00189746,2023-10-07,3,167.8,0.0,167.8,True
O00011796,C004218,S00189750,2023-11-04,3,306.07,53.15,252.92,False
O00011797,C004219,S00189763,2023-07-19,3,289.53,0.0,289.53,True
O00011798,C004219,S00189771,2023-12-19,3,327.31,5.31,322.0,True
O00011799,C004219,S00189790,2023-11-16,3,259.46,39.51,219.95,True
O00011800,C004221,S00189873,2023-11-06,4,376.97,40.3,336.67,False
O00011801,C004222,S00189879,2023-06-09,4,465.99,0.0,465.99,False
O00011802,C004224,S00189925,2023-04-11,3,334.68,0.0,334.68,True
O00011803,C004224,S00189941,2023-08-08,3,232.89,0.0,232.89,True
O00011804,C004224,S00189945,2023-10-12,3,359.76,0.0,359.76,False
O00011805,C004224,S00189986,2023-11-04,3,272.09,26.21,245.88,True
O00011806,C004224,S00189988,2023-09-08,3,214.49,0.0,214.49,True
O00011807,C004225,S00189998,2023-08-05,1,18.15,0.0,18.15,False
O00011808,C004225,S00190003,2023-09-16,1,113.31,0.0,113.31,False
O00011809,C004226,S00190038,2023-10-25,3,217.45,0.0,217.45,False
O00011810,C004226,S00190049,2023-06-07,3,461.52,0.0,461.52,False
O00011811,C004226,S00190052,2023-07-06,3,166.9,0.0,166.9,False
O00011812,C004226,S00190057,2023-05-14,3,300.01,0.0,300.01,True
O00011813,C004226,S00190068,2023-02-22,3,153.46,0.0,153.46,True
O00011814,C004226,S00190069,2023-08-19,3,229.81,0.0,229.81,True
O00011815,C004227,S00190106,2023-04-30,3,149.93,0.0,149.93,False
O00011816,C004227,S00190111,2023-07-11,3,522.37,0.0,522.37,True
O00011817,C004227,S00190126,2023-12-29,3,429.43,68.19,361.24,False
O00011818,C004227,S00190131,2023-09-05,3,218.98,0.0,218.98,True
O00011819,C004227,S00190147,2023-10-02,3,203.17,0.0,203.17,False
O00011820,C004227,S00190150,2023-05-18,3,334.36,0.0,334.36,False
O00011821,C004227,S00190151,2023-06-23,3,319.2,0.0,319.2,False
O00011822,C004227,S00190152,2023-10-22,3,157.54,0.0,157.54,False
O00011823,C004227,S00190159,2023-07-05,3,159.8,0.0,159.8,False
O00011824,C004228,S00190175,2023-11-06,3,156.77,14.92,141.85,False
O00011825,C004228,S00190183,2023-10-13,3,194.76,0.0,194.76,False
O00011826,C004228,S00190188,2023-07-20,3,155.47,0.0,155.47,False
O00011827,C004228,S00190192,2023-11-19,3,163.03,13.49,149.54,False
O00011828,C004228,S00190205,2023-09-26,3,337.27,0.0,337.27,False
O00011829,C004228,S00190207,2023-11-07,3,363.51,59.22,304.29,True
O00011830,C004229,S00190222,2023-09-11,3,322.13,0.0,322.13,False
O00011831,C004229,S00190238,2023-12-23,3,391.0,31.02,359.98,False
O00011832,C004229,S00190241,2023-08-03,3,123.52,0.0,123.52,False
O00011833,C004229,S00190242,2023-10-15,3,302.31,0.0,302.31,False
O00011834,C004229,S00190244,2023-06-26,3,191.31,0.0,191.31,False
O00011835,C004229,S00190246,2023-11-22,3,357.89,46.52,311.37,True
O00011836,C004230,S00190289,2023-08-11,1,63.37,0.0,63.37,False
O00011837,C004231,S00190304,2023-10-14,1,139.28,0.0,139.28,False
O00011838,C004231,S00190306,2023-03-26,1,95.41,0.0,95.41,False
O00011839,C004232,S00190334,2023-05-22,4,218.01,0.0,218.01,False
O00011840,C004232,S00190336,2023-06-28,4,268.11,0.0,268.11,False
O00011841,C004232,S00190338,2023-06-04,4,274.95,0.0,274.95,False
O00011842,C004233,S00190342,2023-08-19,4,182.71,0.0,182.71,False
O00011843,C004234,S00190361,2023-02-28,1,138.4,0.0,138.4,False
O00011844,C004234,S00190366,2023-04-27,1,94.29,0.0,94.29,False
O00011845,C004234,S00190389,2023-03-04,1,87.62,0.0,87.62,False
O00011846,C004235,S00190415,2023-10-11,3,108.97,0.0,108.97,True
O00011847,C004235,S00190430,2023-08-04,3,255.66,0.0,255.66,True
O00011848,C004236,S00190470,2023-04-21,3,373.36,0.0,373.36,True
O00011849,C004236,S00190471,2023-05-31,3,143.74,0.0,143.74,False
O00011850,C004236,S00190508,2023-11-27,3,400.86,16.67,384.19,False
O00011851,C004237,S00190512,2023-07-28,4,445.84,0.0,445.84,False
O00011852,C004237,S00190514,2023-06-11,4,256.33,0.0,256.33,True
O00011853,C004237,S00190517,2023-12-29,4,294.83,51.43,243.4,False
O00011854,C004239,S00190589,2023-08-02,1,73.27,0.0,73.27,True
O00011855,C004240,S00190634,2023-05-18,3,141.35,0.0,141.35,False
O00011856,C004240,S00190641,2023-07-02,3,353.2,0.0,353.2,False
O00011857,C004241,S00190679,2023-08-10,3,214.71,0.0,214.71,False
O00011858,C004241,S00190684,2023-01-19,3,197.72,0.0,197.72,False
O00011859,C004241,S00190715,2023-08-16,3,224.53,0.0,224.53,False
O00011860,C004241,S00190722,2023-04-23,3,160.06,0.0,160.06,False
O00011861,C004243,S00190826,2023-05-06,3,141.09,0.0,141.09,False
O00011862,C004243,S00190828,2023-08-14,3,256.38,0.0,256.38,True
O00011863,C004243,S00190842,2023-11-17,3,157.84,31.53,126.31,False
O00011864,C004243,S00190855,2023-03-17,3,300.45,0.0,300.45,False
O00011865,C004243,S00190862,2023-10-16,3,371.38,0.0,371.38,True
O00011866,C004243,S00190881,2023-04-02,3,504.97,0.0,504.97,False
O00011867,C004243,S00190885,2023-06-24,3,568.5,0.0,568.5,False
O00011868,C004244,S00190893,2023-10-14,3,77.1,0.0,77.1,False
O00011869,C004244,S00190909,2023-12-15,3,225.86,33.31,192.55,False
O00011870,C004244,S00190915,2023-06-13,3,427.28,0.0,427.28,False
O00011871,C004244,S00190920,2023-06-07,3,414.64,0.0,414.64,False
O00011872,C004244,S00190932,2023-07-13,3,197.41,0.0,197.41,False
O00011873,C004244,S00190941,2023-09-21,3,217.26,0.0,217.26,False
O00011874,C004245,S00190977,2023-11-16,1,50.51,6.91,43.6,False
O00011875,C004246,S00191011,2023-07-05,3,355.69,0.0,355.69,False
O00011876,C004246,S00191014,2023-10-06,3,260.72,0.0,260.72,True
O00011877,C004246,S00191018,2023-11-21,3,264.45,52.64,211.81,False
O00011878,C004246,S00191034,2023-12-03,3,118.72,4.27,114.45,False
O00011879,C004246,S00191036,2023-12-02,3,217.52,37.75,179.77,False
O00011880,C004246,S00191053,2023-08-26,3,184.11,0.0,184.11,True
O00011881,C004246,S00191057,2023-09-26,3,223.0,0.0,223.0,False
O00011882,C004250,S00191163,2023-05-19,3,291.4,0.0,291.4,False
O00011883,C004250,S00191174,2023-04-26,3,140.59,0.0,140.59,False
O00011884,C004250,S00191180,2023-11-07,3,253.21,5.49,247.72,True
O00011885,C004250,S00191192,2023-06-07,3,240.8,0.0,240.8,False
O00011886,C004250,S00191202,2023-09-06,3,181.27,0.0,181.27,False
O00011887,C004250,S00191204,2023-06-18,3,476.81,0.0,476.81,False
O00011888,C004250,S00191211,2023-07-31,3,357.23,0.0,357.23,False
O00011889,C004250,S00191218,2023-07-30,3,207.61,0.0,207.61,False
O00011890,C004251,S00191222,2023-04-10,4,232.0,0.0,232.0,False
O00011891,C004252,S00191235,2023-05-06,3,355.58,0.0,355.58,True
O00011892,C004252,S00191240,2023-10-18,3,290.38,0.0,290.38,False
O00011893,C004252,S00191246,2023-07-07,3,246.7,0.0,246.7,True
O00011894,C004252,S00191280,2023-08-01,3,324.43,0.0,324.43,False
O00011895,C004253,S00191291,2023-05-22,1,110.92,0.0,110.92,False
O00011896,C004253,S00191297,2023-03-25,1,188.95,0.0,188.95,False
O00011897,C004253,S00191312,2023-04-04,1,85.07,0.0,85.07,False
O00011898,C004254,S00191379,2023-07-24,3,355.64,0.0,355.64,False
O00011899,C004254,S00191402,2023-09-01,3,101.96,0.0,101.96,False
O00011900,C004255,S00191421,2023-11-23,3,465.44,77.74,387.7,False
O00011901,C004255,S00191423,2023-10-09,3,429.15,0.0,429.15,False
O00011902,C004255,S00191426,2023-11-15,3,245.61,45.59,200.02,True
O00011903,C004255,S00191427,2023-08-25,3,212.42,0.0,212.42,False
O00011904,C004255,S00191432,2023-09-01,3,262.02,0.0,262.02,True
O00011905,C004256,S00191459,2023-11-23,1,39.54,5.47,34.07,False
O00011906,C004256,S00191466,2023-09-01,1,115.25,0.0,115.25,False
O00011907,C004257,S00191498,2023-03-23,1,90.53,0.0,90.53,False
O00011908,C004258,S00191525,2023-05-05,1,25.65,0.0,25.65,False
O00011909,C004260,S00191575,2023-10-13,1,284.82,0.0,284.82,True
O00011910,C004263,S00191701,2023-12-23,3,174.57,15.08,159.49,True
O00011911,C004264,S00191713,2023-12-06,3,352.02,17.04,334.98,False
O00011912,C004264,S00191720,2023-07-05,3,211.02,0.0,211.02,True
O00011913,C004264,S00191743,2023-10-31,3,181.48,0.0,181.48,False
O00011914,C004264,S00191744,2023-05-23,3,363.34,0.0,363.34,False
O00011915,C004264,S00191745,2023-11-22,3,326.73,7.19,319.54,False
O00011916,C004264,S00191750,2023-12-24,3,281.81,0.84,280.97,True
O00011917,C004264,S00191759,2023-07-19,3,138.97,0.0,138.97,False
O00011918,C004267,S00191851,2023-12-30,1,194.15,12.79,181.36,False
O00011919,C004268,S00191876,2023-03-29,3,216.99,0.0,216.99,False
O00011920,C004268,S00191877,2023-07-28,3,615.6,0.0,615.6,False
O00011921,C004268,S00191883,2023-06-06,3,169.4,0.0,169.4,False
O00011922,C004268,S00191885,2023-12-02,3,514.25,65.72,448.53,False
O00011923,C004268,S00191889,2023-06-29,3,159.81,0.0,159.81,False
O00011924,C004268,S00191890,2023-12-06,3,201.06,12.72,188.34,False
O00011925,C004268,S00191892,2023-05-08,3,168.3,0.0,168.3,False
O00011926,C004268,S00191894,2023-09-13,3,250.06,0.0,250.06,False
O00011927,C004268,S00191899,2023-11-02,3,250.42,44.93,205.49,False
O00011928,C004268,S00191914,2023-09-16,3,341.59,0.0,341.59,False
O00011929,C004269,S00191950,2023-10-31,3,173.26,0.0,173.26,True
O00011930,C004270,S00191958,2023-09-19,1,138.06,0.0,138.06,False
O00011931,C004270,S00191967,2023-04-09,1,90.28,0.0,90.28,False
O00011932,C004270,S00191973,2023-04-12,1,95.41,0.0,95.41,False
O00011933,C004271,S00191999,2023-08-08,4,393.64,0.0,393.64,False
O00011934,C004274,S00192082,2023-05-22,3,457.31,0.0,457.31,False
O00011935,C004274,S00192084,2023-05-29,3,322.91,0.0,322.91,False
O00011936,C004274,S00192086,2023-09-07,3,277.97,0.0,277.97,False
O00011937,C004274,S00192111,2023-05-27,3,219.25,0.0,219.25,False
O00011938,C004276,S00192150,2023-11-20,4,390.98,5.41,385.57,False
O00011939,C004276,S00192151,2023-07-16,4,556.06,0.0,556.06,False
O00011940,C004278,S00192202,2023-11-28,3,560.83,52.07,508.76,True
O00011941,C004278,S00192205,2023-12-02,3,246.68,48.72,197.96,False
O00011942,C004278,S00192206,2023-04-12,3,161.2,0.0,161.2,False
O00011943,C004278,S00192223,2023-03-24,3,186.08,0.0,186.08,False
O00011944,C004278,S00192236,2023-11-01,3,163.64,15.56,148.08,False
O00011945,C004278,S00192237,2023-09-24,3,179.5,0.0,179.5,False
O00011946,C004278,S00192253,2023-03-25,3,297.2,0.0,297.2,False
O00011947,C004280,S00192342,2023-10-18,4,166.23,0.0,166.23,False
O00011948,C004281,S00192351,2023-08-04,3,196.81,0.0,196.81,False
O00011949,C004281,S00192352,2023-11-19,3,202.19,35.06,167.13,False
O00011950,C004281,S00192363,2023-09-24,3,517.98,0.0,517.98,False
O00011951,C004281,S00192369,2023-10-05,3,175.0,0.0,175.0,False
O00011952,C004281,S00192375,2023-07-28,3,406.43,0.0,406.43,False
O00011953,C004281,S00192382,2023-07-01,3,313.9,0.0,313.9,False
O00011954,C004281,S00192385,2023-05-13,3,222.06,0.0,222.06,False
O00011955,C004281,S00192392,2023-08-19,3,575.68,0.0,575.68,False
O00011956,C004281,S00192394,2023-10-07,3,184.19,0.0,184.19,True
O00011957,C004282,S00192401,2023-05-09,3,244.7,0.0,244.7,False
O00011958,C004282,S00192415,2023-05-09,3,267.58,0.0,267.58,False
O00011959,C004282,S00192418,2023-08-25,3,163.29,0.0,163.29,False
O00011960,C004282,S00192422,2023-06-14,3,112.83,0.0,112.83,False
O00011961,C004282,S00192437,2023-11-11,3,578.15,28.43,549.72,False
O00011962,C004283,S00192442,2023-06-12,3,306.86,0.0,306.86,False
O00011963,C004283,S00192455,2023-08-29,3,361.82,0.0,361.82,False
O00011964,C004283,S00192456,2023-12-05,3,325.1,16.04,309.06,False
O00011965,C004283,S00192457,2023-08-23,3,304.37,0.0,304.37,False
O00011966,C004283,S00192461,2023-04-30,3,193.35,0.0,193.35,False
O00011967,C004283,S00192465,2023-11-28,3,163.93,12.2,151.73,False
O00011968,C004283,S00192470,2023-09-15,3,363.98,0.0,363.98,False
O00011969,C004283,S00192478,2023-08-13,3,202.37,0.0,202.37,False
O00011970,C004283,S00192484,2023-10-13,3,282.21,0.0,282.21,False
O00011971,C004284,S00192494,2023-09-30,3,153.32,0.0,153.32,False
O00011972,C004284,S00192506,2023-06-15,3,203.74,0.0,203.74,False
O00011973,C004284,S00192507,2023-07-20,3,105.11,0.0,105.11,False
O00011974,C004286,S00192626,2023-03-27,1,71.33,0.0,71.33,False
O00011975,C004286,S00192636,2023-10-03,1,54.75,0.0,54.75,False
O00011976,C004287,S00192646,2023-10-14,3,192.71,0.0,192.71,False
O00011977,C004287,S00192657,2023-07-19,3,372.55,0.0,372.55,False
O00011978,C004287,S00192661,2023-07-11,3,216.77,0.0,216.77,False
O00011979,C004287,S00192700,2023-11-13,3,517.09,34.01,483.08,True
O00011980,C004287,S00192704,2023-05-22,3,290.66,0.0,290.66,True
O00011981,C004289,S00192817,2023-09-21,1,69.5,0.0,69.5,True
O00011982,C004290,S00192849,2023-09-19,3,141.48,0.0,141.48,False
O00011983,C004290,S00192853,2023-12-23,3,258.13,28.21,229.92,False
O00011984,C004290,S00192854,2023-11-26,3,382.92,64.59,318.33,False
O00011985,C004290,S00192857,2023-06-09,3,333.31,0.0,333.31,False
O00011986,C004290,S00192862,2023-08-25,3,301.45,0.0,301.45,False
O00011987,C004291,S00192877,2023-07-08,3,152.87,0.0,152.87,False
O00011988,C004291,S00192881,2023-05-19,3,319.01,0.0,319.01,False
O00011989,C004291,S00192888,2023-07-04,3,323.68,0.0,323.68,False
O00011990,C004291,S00192899,2023-11-14,3,258.78,29.58,229.2,False
O00011991,C004291,S00192900,2023-07-04,3,276.97,0.0,276.97,True
O00011992,C004291,S00192901,2023-07-31,3,503.33,0.0,503.33,False
O00011993,C004291,S00192906,2023-08-18,3,441.68,0.0,441.68,False
O00011994,C004292,S00192926,2023-07-16,1,233.26,0.0,233.26,False
O00011995,C004293,S00192998,2023-07-07,3,269.91,0.0,269.91,False
O00011996,C004293,S00193006,2023-07-28,3,216.81,0.0,216.81,False
O00011997,C004293,S00193015,2023-07-09,3,467.36,0.0,467.36,False
O00011998,C004293,S00193016,2023-04-27,3,448.39,0.0,448.39,False
O00011999,C004293,S00193021,2023-11-27,3,424.77,24.92,399.85,False
O00012000,C004293,S00193026,2023-12-30,3,338.1,49.92,288.18,True
O00012001,C004293,S00193028,2023-10-19,3,330.06,0.0,330.06,False
O00012002,C004294,S00193077,2023-06-03,1,193.25,0.0,193.25,False
O00012003,C004295,S00193102,2023-05-09,3,289.27,0.0,289.27,False
O00012004,C004295,S00193103,2023-06-06,3,397.79,0.0,397.79,False
O00012005,C004295,S00193114,2023-05-01,3,386.36,0.0,386.36,False
O00012006,C004295,S00193120,2023-06-16,3,206.26,0.0,206.26,False
O00012007,C004295,S00193124,2023-08-03,3,323.61,0.0,323.61,False
O00012008,C004295,S00193130,2023-04-05,3,261.58,0.0,261.58,False
O00012009,C004295,S00193136,2023-12-02,3,239.52,22.57,216.95,False
O00012010,C004295,S00193138,2023-08-28,3,231.52,0.0,231.52,True
O00012011,C004295,S00193146,2023-03-09,3,231.31,0.0,231.31,False
O00012012,C004295,S00193147,2023-09-29,3,329.48,0.0,329.48,False
O00012013,C004295,S00193150,2023-09-05,3,117.05,0.0,117.05,False
O00012014,C004295,S00193152,2023-10-30,3,133.2,0.0,133.2,False
O00012015,C004300,S00193396,2023-05-24,1,138.06,0.0,138.06,False
O00012016,C004302,S00193468,2023-08-16,4,267.82,0.0,267.82,False
O00012017,C004302,S00193476,2023-09-06,4,465.32,0.0,465.32,False
O00012018,C004303,S00193479,2023-04-17,3,252.79,0.0,252.79,False
O00012019,C004303,S00193510,2023-12-11,3,186.1,19.74,166.36,False
O00012020,C004303,S00193523,2023-11-29,3,114.11,14.99,99.12,False
O00012021,C004303,S00193525,2023-07-06,3,383.2,0.0,383.2,False
O00012022,C004304,S00193582,2023-11-13,1,108.41,3.09,105.32,False
O00012023,C004306,S00193690,2023-12-03,4,382.22,11.34,370.88,False
O00012024,C004307,S00193697,2023-05-18,3,407.79,0.0,407.79,False
O00012025,C004307,S00193701,2023-03-27,3,538.04,0.0,538.04,False
O00012026,C004307,S00193707,2023-09-16,3,507.6,0.0,507.6,False
O00012027,C004307,S00193721,2023-09-05,3,248.12,0.0,248.12,False
O00012028,C004307,S00193723,2023-10-08,3,204.07,0.0,204.07,False
O00012029,C004307,S00193733,2023-09-07,3,162.15,0.0,162.15,False
O00012030,C004307,S00193744,2023-12-29,3,238.52,47.01,191.51,False
O00012031,C004308,S00193755,2023-09-15,3,218.43,0.0,218.43,False
O00012032,C004308,S00193767,2023-12-25,3,190.96,0.67,190.29,False
O00012033,C004308,S00193770,2023-10-08,3,211.89,0.0,211.89,False
O00012034,C004308,S00193779,2023-08-07,3,472.55,0.0,472.55,False
